OGF_ID,TRAIL_NAME,TRAIL_ASSOCIATION,TRAIL_ASSOCIATION_WEBSITE,PERMITTED_USES,DESCRIPTION,ON_ROAD_FLG,TRAIL_LENGTH_KM,LOCATION_ACCURACY,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPELEN
155164122,Pine Ridge Trail At Crawford Lake,Conservation Halton,www.conservationhalton.ca,Hiking or Walking,"This natural earthen trail takes you through rolling woodlands, pine plantations and open meadows. A wide panoramic view of surrounding escarpment lands can be seen from atop a massive glacial ridge. This trail is a loop that begins and ends on the Woodland Trail. The pristine waters of Crawford Lake have drawn people to its shores for hundreds of years. The rare lake, with surrounding boardwalk, is nestled in lush forests atop the stunning Niagara Escarpment where visitors can watch soaring turkey vultures glide through the Nassagaweya Canyon. You can even step back in time and explore the 15th century Iroquoian Village that has been reconstructed on its original site. The spirits still sing in the rustic longhouses where tools, animals hides and the smell of smoke let you experience the life and times of Ontario’s First Peoples. Directions: Take Guelph Line south from Highway 401 or north from the QEW and turn east at Steeles Avenue to Crawford Lake Conservation parking lot.",No,2.59999990463257,Within 10 metres,2022/05/18 11:22:24+00,2022/05/18 22:39:25+00,91121,0
173847533,Cataraqui Estates BP Trail,City of Kingston,www.cityofkingston.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing",,No,1.39999997615814,Within 10 metres,2022/05/18 11:22:31+00,2022/05/18 22:39:25+00,91489,0
143661096,Bruce Trail - Skinner's Bluff Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,"If you follow the bend into the forest, eventually you'll walk along Skinner's Bluff, a long escarpment face that casts its view over White Cloud, Griffiths and Hay Island. These lonely islands seem to magically appear, each raising its head above the blue waters towards the end of the trail. It's the pot of gold at the end of an old logging road. For the first few kilometres, the waters tease you. While walking the old logging road, you can see the distant blue peeking through the trees. It takes a long time to reach the lookout points, but it's well worth the walk. You'll look down on houses, fields and forest, walk by open meadows, and pause by cedar rail fences lined with old orchard apple trees. And you'll step away from the escarpment edge, so far at one lookout point, that you almost see 360 degrees around you. On your return, don't forget to walk the trail to Bruce's Caves. One of the few ancient sea caverns that remains completely natural on a trail, there are no stairs or viewing platforms. You can rock scramble your way to every corner of this cavern. With file information from the Bruce Trail, for more information on this and other Bruce trails please purchase the Bruce Trail map and trail guidebook. The Bruce Trail is the oldest and longest marked hiking trail in Canada. It is 840 km long, with over 440 km of side trails. Every year more than 400,000 visits are made to the Trail as people walk, snowshoe, watch wildlife, take photographs and admire the glorious scenery of the Escarpment.",Unknown,7.40000009536743,Within 10 metres,2022/05/18 11:19:34+00,2022/05/18 22:39:25+00,92433,0
155164154,Valley Trail - Fleetwood Creek Natural Area,Kawartha Conservation,www.kawarthaconservation.com,"Hiking or Walking, Snowshoeing","The Valley Trail is a 2.2km loop offering visitors two ways to enjoy the area. An observation platform offers a spectacular view of the surrounding land, while the more adventuresome can also travel down into the valley. Parking lots are located off Ballyduff Road and Solanum Way (unassumed road). Picnic tables are provided at the observation platform which is accessible from the Valley Trail. The Fleetwood Creek Natural Area is a river valley system. It contains lowland forests, hardwood bush, meadows and steep valleys. There are over 250 kinds of plants and 44 types of birds in the Fleetwood Creek Natural Area, including wild turkey that were reintroduced into the region during the 1980s. A variety of geological formations caused by the past glacial period can be found in and around the area, including kames, kettles, eskers and ice-contact ridges. A large part of the Fleetwood Creek property is designated as a Provincially Significant Earth and Life Science Area of Natural and Scientific Interest (ANSI). Visitors are asked to stay on the trails so that the most environmentally sensitive sections of the property are protected.",No,1.5,Within 10 metres,2022/05/18 11:22:20+00,2022/05/18 22:39:25+00,93537,0
154757695,Guindon Park Multi-Purpose Trails - Beige,City of Cornwall,www.cornwall.ca,"Hiking or Walking, Cross Country Skiing","Guindon Park is Cornwall's hidden gem - a sprawling 500-acre smoke-free park with access to Cornwall's off-road bike trails and the St. Lawrence River, and dozens of kilometres of walking trails, this natural green space is not to be missed! Access the park via Highway 2. Washrooms are open during the day.",No,0.5,Within 10 metres,2022/05/18 11:22:14+00,2022/05/18 22:39:25+00,93601,0
143658989,Bruce Trail - Vanderleck Side Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,,Yes,5.40000009536743,Within 10 metres,2022/05/18 11:17:50+00,2022/05/18 22:39:25+00,93681,0
143664773,Bruce Trail - Albion Falls Side Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,"Albion Falls is a Complex Classic Cascade waterfall 19 metres in height. Located at the southernmost tip of King’s Forest Park in Hamilton, its source is Red Hill Creek. Albion Falls enjoys year-round flow.",Yes,0.600000023841858,Within 10 metres,2022/05/18 11:16:05+00,2022/05/18 22:39:25+00,93937,0
143665317,South Coast Tour Cycling Route,Norfolk County,www.norfolkcounty.ca,Cycling,"Take the road less travelled on this 100km cycling route.  This tour starts and ends in the town of Port Rowan. There are many places to park along the main street and in a few parking lots, including at the Country Coffee on Bay Street.  Alternate places to start/end include the small village of Forestville; though there is no real parking area, this road is less travelled and parking on the side of the road is fine. Starting here would put the town of Port Rowan at about the halfway point, giving you the option of taking a break in one of the many restaurants and coffee shops in the town.  This tour follows the waterfront for about half of the ride, making it a beautiful scenic ride, with many rolling hills and interesting terrain to spark to your wonder.",Yes,101.800003051758,Within 10 metres,2022/05/18 11:18:24+00,2022/05/18 22:39:25+00,94001,0
143666537,Route B:  Napanee River,County of Lennox and Addington,www.lennox-addington.on.ca,"Hiking or Walking, Cycling","Moderate Difficulty.  This is a great route, offering picturesque views of the Napanee River and the Bay of Quinte. You could complete this loop in an hour or take three hours and enjoy the river's edge and rolling hills.",Yes,24,Within 10 metres,2022/05/18 11:19:04+00,2022/05/18 22:39:25+00,94257,0
143666629,Service Road Trail,Royal Botanical Gardens,www.rbg.ca,Hiking or Walking,,No,0.300000011920929,Within 10 metres,2022/05/18 11:17:42+00,2022/05/18 22:39:25+00,94481,0
143666141,Historic Trail,Township of Uxbridge,www.uxbridge.ca,"Hiking or Walking, Cycling","The historic trail winds through the oldest part of Uxbridge.  The feature of this trail is the series of six historical information plaques the describe Uxbridge life in “the old days” and illustrate what the town looked like, using old photographs and",Yes,2.40000009536743,Within 10 metres,2022/05/18 11:20:41+00,2022/05/18 22:39:25+00,94577,0
143661397,Hamilton Bikeway Network,City of Hamilton,www.hamilton.ca,Cycling,"On-road bikeway routes that are comprised of designated bike lanes, cautionary un-signed bike routes and signed on-street bike routes. The Hamilton GO Centre is located at 36 Hunter Street East and GO Transit offers reserved bike parking",Yes,569.5,Within 10 metres,2022/05/18 11:21:42+00,2022/05/18 22:39:25+00,94833,0
143662599,ATV Club of Eastern Ontario Trails,ATV Club of Eastern Ontario Inc.,www.atv-vtteo.org,All-Terrain Vehicles (ATV),"The ATVCEO is an incorporated body representing the interests of ATV enthusiasts in Eastern Ontario. The Club not only represents the interests of its members, but also to ensure the ATVing continues to grow and be recognized as a safe and responsible form of all-season outdoor recreation. The ATVCEO is a member of, and supports the mandate of the OFATV. This mandate is accomplished through education and communication, promoting the safe, lawful and responsible use of ATV's.",Yes,302.899993896484,Within 10 metres,2022/05/18 11:17:39+00,2022/05/18 22:39:25+00,94881,0
173368237,Trail of Two Lakes,Eastern Ontario Trails Alliance,www.thetrail.ca,"Hiking or Walking, Cycling, Cross Country Skiing, Snowshoeing, Equestrian, Snowmobiling, All-Terrain Vehicles (ATV), Off-Road Motorcycle, Dog Sledding",,Yes,22.2999992370605,Within 10 metres,2022/05/18 11:19:24+00,2022/05/18 22:39:25+00,95041,0
143664596,Lilac Walk,Royal Botanical Gardens,www.rbg.ca,Hiking or Walking,,No,0.600000023841858,Within 10 metres,2022/05/18 11:18:42+00,2022/05/18 22:39:25+00,95265,0
143664040,Route G:  Salmon River,County of Lennox and Addington,www.lennox-addington.on.ca,"Hiking or Walking, Cycling","Easy Difficulty.  This route offers nearly equal distances north, east, south, and west. There are many opportunities to stop for refreshments at a village store or at one of the points where you cross the Salmon River. This is a favourite route for cycling enthusiasts as it offers a combination of paved shoulder and quiet back roads.",Yes,54,Within 10 metres,2022/05/18 11:17:18+00,2022/05/18 22:39:25+00,95329,0
155164199,Lucknow Walk,Township of Huron-Kinloss,www.huronkinloss.com,"Hiking or Walking, Cycling","Provides the opportunity to experience the picturesque community at a leisurely pace with two possible routes. Trail lengths vary, with Lucknow walk being 5km and Loafer's Lane 2.5km.",Yes,4.09999990463257,Within 10 metres,2022/05/18 11:22:26+00,2022/05/18 22:39:25+00,95617,0
155831934,Blue Cross-Country Ski Trail,Voyageur Provincial Park,www.ontarioparks.com/park/voyageur,Cross Country Skiing,"From mid-December to mid-March, the park operates and maintains a 10 km groomed and track-set cross-country ski trail. Trail lengths are arranged in 3 km, 7 km and 10 km loops. The terrain is relatively flat and is generally preferred by beginner to intermediate level skiers.",No,4.5,Within 10 metres,2022/05/18 11:22:12+00,2022/05/18 22:39:25+00,95873,0
143667256,McGuiness Drive,City of Brantford,www.brantford.ca,"Hiking or Walking, Cycling",Bike route for McGuiness Drive,Yes,0.200000002980232,Within 10 metres,2022/05/18 11:15:58+00,2022/05/18 22:39:25+00,96033,0
143661714,Rotary Centennial Trail,Corporation of the Town of Carleton Place,www.carletonplace.ca,"Hiking or Walking, Cycling","Running from just below the McNeely Avenue Bridge at Hwy. 29 in Carleton Place to the junction of Hillcrest Drive and River Road in Appleton, this 7 km accessible trail showcases varied landscapes beside the gorgeous Mississippi River. Watch for prevalent wildlife along the river and in the meadows. There are directional signs and it is open all hours. Fine gravel, paved road and compacted soil trail surfaces.  Wheelchair accessible.",Yes,7,Within 10 metres,2022/05/18 11:17:10+00,2022/05/18 22:39:25+00,96049,0
143664267,Bruce Trail - Caledon Trailway Link Side Trail,Bruce Trail Conservancy,www.brucetrail.org,Hiking or Walking,,Yes,0.600000023841858,Within 10 metres,2022/05/18 11:16:47+00,2022/05/18 22:39:25+00,96145,0
143659416,Town of Collingwood Heritage Trail,Town of Collingwood,www.collingwood.ca,"Hiking or Walking, Cycling, Cross Country Skiing","This trail goes along Harbourlands spit to Millennium Park. The Collingwood Trails not only link the various attractions and experiences within the Collingwood community, such as shops and restaurants, but also link to the Georgian Trail. Collingwood, Ontario, sits on the edge of Southern Georgian Bay in Canada, a vast fresh water expanse known for its rocky tree-lined coastline, wild wind and big sky. The land mass features a shelf-like flat stretch of bush and apple orchards ending with the thrilling elevations of the Niagara Escarpment. The area is known for its trail riding and walking and cross-country skiing and snowshoeing, which allows for an abundance of natural experiences in a green but distinctly urban setting. Collingwood has written trails development into the official plan, which makes any development in the future provide for linkage to the existing trails system. Information provided by the Town of Collingwood website.",Yes,1.60000002384186,Within 10 metres,2022/05/18 11:18:47+00,2022/05/18 22:39:25+00,96545,0
